state,district,scenario,year,overall_risk_score,overall_risk_class,climate_confidence_score,flood_hazard_score,flood_hazard_class,drought_hazard_score,drought_hazard_class,ag_stress_score,ag_stress_class,water_availability_index,annual_rainfall_change_pct,temperature_anomaly,soil_moisture_deficit,water_security_index,heat_stress_days_35,cdd,cwd,extreme_rainfall_change_pct
TELANGANA,WARANGAL,ssp245,2035,5.87,Low Risk,,15.73,Low,1.04,Low,0.0,Low,1.07035,8.135,,0.0,53.52,33.3,61.220543685590826,12.187501415392354,8.135
TELANGANA,YADADRI BHUVANAGIRI,ssp245,2035,4.99,Low Risk,,12.57,Low,1.68,Low,0.0,Low,1.0879,8.68,,0.0,54.4,33.3,63.62088772728674,14.724390440102145,8.68
BIHAR,ARARIA,ssp245,2040,44.97,Moderate Risk,,48.89,Moderate,26.39,Moderate,62.06,High,1.0552,9.91,1.0181666923894,0.006613796222309432,49.57,11.7,63.22353341586967,32.86071708147101,9.91
BIHAR,ARWAL,ssp245,2040,9.56,Low Risk,,24.81,Low,2.5,Low,0.0,Low,1.0188,4.38,,0.0,50.94,33.3,66.69724073085075,23.595338580537224,4.38
BIHAR,AURANGABAD,ssp245,2040,11.21,Low Risk,,30.18,Moderate,1.84,Low,0.0,Low,1.002,2.79,0.8069482326507682,0.0,50.1,62.3,64.23918560602364,30.102088808682097,2.79
BIHAR,BANKA,ssp245,2040,29.2,Moderate Risk,,25.47,Moderate,20.97,Low,43.14,Moderate,1.0185,5.54,,0.004597556165365449,48.37,33.3,71.22394178534822,14.50154399631004,5.54
BIHAR,BEGUSARAI,ssp245,2040,7.83,Low Risk,,20.22,Low,2.15,Low,0.0,Low,1.0525,8.47,0.9667446527216264,0.0,52.62,83.0,65.39939511600998,18.946783870788007,8.47
BIHAR,BHAGALPUR,ssp245,2040,10.29,Low Risk,,27.87,Moderate,1.52,Low,0.0,Low,1.0369,6.66,1.0568997244040297,0.0,51.84,86.1,63.03789159049849,21.057938268757567,6.66
BIHAR,BHOJPUR,ssp245,2040,6.61,Low Risk,,14.2,Low,4.69,Low,0.0,Low,1.0194,4.07,0.7960068563620375,0.0,50.97,64.8,74.88411444797704,17.398107270958477,4.07
BIHAR,BUXAR,ssp245,2040,10.44,Low Risk,,15.71,Low,6.95,Low,8.38,Low,1.0073,2.82,,0.0008929578858328938,49.81,33.3,70.80964376347177,21.861830074001148,2.82
BIHAR,DARBHANGA,ssp245,2040,28.22,Moderate Risk,,27.26,Moderate,20.2,Low,38.7,Moderate,1.0431,8.69,,0.004124837725709356,49.72,33.3,74.99373247752965,18.89738148028589,8.69
BIHAR,GAYA,ssp245,2040,7.7,Low Risk,,20.72,Low,1.28,Low,0.0,Low,1.0175,4.39,0.8069482326507682,0.0,50.88,62.3,62.12545382421323,20.444869967075682,4.39
BIHAR,GOPALGANJ,ssp245,2040,9.71,Low Risk,,23.56,Low,4.17,Low,0.0,Low,1.0194,4.1,0.832389730215084,0.0,50.97,62.4,72.9275776788082,14.463145715465064,4.1
BIHAR,JAMUI,ssp245,2040,30.9,Moderate Risk,,23.75,Low,21.25,Low,50.49,High,1.0237,6.0,0.9589224470986224,0.005380928002976661,47.89,88.2,61.27254060127781,14.161375038858235,6.0
BIHAR,JEHANABAD,ssp245,2040,7.41,Low Risk,,19.5,Low,1.67,Low,0.0,Low,1.0306,5.69,,0.0,51.53,33.3,63.60092086846514,15.32051434680948,5.69
BIHAR,KAIMUR (BHABUA),ssp245,2040,10.05,Low Risk,,26.32,Moderate,2.4,Low,0.0,Low,0.9968,1.86,,0.0,49.84,33.3,66.33306492612643,27.90978954941198,1.86
BIHAR,KATIHAR,ssp245,2040,10.66,Low Risk,,29.39,Moderate,1.07,Low,0.0,Low,1.0239,5.58,1.0568997244040297,0.0,51.2,86.1,61.357278630821426,21.25194712851372,5.58
BIHAR,KHAGARIA,ssp245,2040,10.77,Low Risk,,28.75,Moderate,2.03,Low,0.0,Low,1.0436,8.13,0.9667446527216264,0.0,52.18,83.0,64.93186012357006,19.66546119297819,8.13
BIHAR,KISHANGANJ,ssp245,2040,34.53,Moderate Risk,,62.47,High,12.57,Low,27.57,Moderate,1.0344,7.84,,0.0029385879486032687,50.44,33.3,63.10631583205401,33.26775564909725,7.84
BIHAR,LAKHISARAI,ssp245,2040,8.89,Low Risk,,24.11,Low,1.28,Low,0.0,Low,1.0491,8.2,,0.0,52.46,33.3,62.13693232569548,18.16003408630253,8.2
BIHAR,MADHEPURA,ssp245,2040,26.48,Moderate Risk,,25.6,Moderate,17.28,Low,38.25,Moderate,1.0351,7.69,,0.004076555827270012,49.52,33.3,64.73651348164283,17.135148737357596,7.69
BIHAR,MADHUBANI,ssp245,2040,39.31,Moderate Risk,,34.63,Moderate,27.77,Moderate,58.23,High,1.0452,9.15,0.8954428944322856,0.006206497997421093,48.84,68.8,74.08887588526918,22.31603519982908,9.15
BIHAR,MUNGER,ssp245,2040,11.95,Low Risk,,32.49,Moderate,1.65,Low,0.0,Low,1.0421,7.52,,0.0,52.1,33.3,63.5130244505019,20.792651692451503,7.52
BIHAR,MUZAFFARPUR,ssp245,2040,9.34,Low Risk,,23.58,Low,3.11,Low,0.0,Low,1.047,7.23,,0.0,52.35,33.3,68.98500524722715,16.591879706333025,7.23
BIHAR,NALANDA,ssp245,2040,6.07,Low Risk,,14.99,Low,2.36,Low,0.0,Low,1.0467,7.91,,0.0,52.34,33.3,66.18687198098256,18.497582898960427,7.91
BIHAR,NAWADA,ssp245,2040,6.86,Low Risk,,18.18,Low,1.41,Low,0.0,Low,1.0334,6.35,,0.0,51.67,33.3,62.61715096309304,15.481373176032792,6.35
BIHAR,PASHCHIM CHAMPARAN,ssp245,2040,15.08,Low Risk,,39.95,Moderate,3.14,Low,0.0,Low,1.0297,5.83,0.8746807422902982,0.0,51.48,61.5,69.09950815974449,20.455844338052852,5.83
BIHAR,PATNA,ssp245,2040,6.68,Low Risk,,14.49,Low,4.61,Low,0.0,Low,1.0427,7.35,0.8301225251621815,0.0,52.14,71.5,74.56590265318955,19.646417985236237,7.35
BIHAR,PURBA CHAMPARAN,ssp245,2040,10.46,Low Risk,,26.52,Moderate,3.37,Low,0.0,Low,1.027,5.6,0.832389730215084,0.0,51.35,62.4,69.94097351605336,17.122963378751578,5.6
BIHAR,PURNIA,ssp245,2040,13.51,Low Risk,,38.23,Moderate,0.38,Low,0.0,Low,1.0346,7.07,1.0568997244040297,0.0,51.73,86.1,58.76896429474563,28.881492688978526,7.07
BIHAR,ROHTAS,ssp245,2040,10.35,Low Risk,,27.36,Moderate,2.22,Low,0.0,Low,1.0012,2.33,,0.0,50.06,33.3,65.65987344869988,31.720060897569816,2.33
BIHAR,SAHARSA,ssp245,2040,30.22,Moderate Risk,,28.62,Moderate,19.67,Low,44.4,Moderate,1.0374,8.34,,0.004731695037045317,49.17,33.3,64.48442270410469,17.924347224904142,8.34
BIHAR,SAMASTIPUR,ssp245,2040,8.43,Low Risk,,22.11,Low,1.98,Low,0.0,Low,1.0539,8.54,,0.0,52.7,33.3,64.73210036556766,18.42016775627443,8.54
BIHAR,SARAN,ssp245,2040,7.5,Low Risk,,17.29,Low,4.14,Low,0.0,Low,1.0315,5.16,,0.0,51.58,33.3,72.83180104414022,14.602613688583734,5.16
BIHAR,SHEIKHPURA,ssp245,2040,7.22,Low Risk,,18.58,Low,2.04,Low,0.0,Low,1.0486,8.4,,0.0,52.43,33.3,64.98010679994533,19.888083981579292,8.4
BIHAR,SHEOHAR,ssp245,2040,10.08,Low Risk,,24.23,Low,4.56,Low,0.0,Low,1.0362,6.65,,0.0,51.81,33.3,74.38344344842747,12.960639629255356,6.65
BIHAR,SITAMARHI,ssp245,2040,10.6,Low Risk,,26.28,Moderate,4.01,Low,0.0,Low,1.0393,7.76,0.9373498506016276,0.0,51.96,74.7,72.33259919891711,17.25320864725888,7.76
BIHAR,SIWAN,ssp245,2040,8.76,Low Risk,,20.69,Low,4.34,Low,0.0,Low,1.0181,3.89,,0.0,50.9,33.3,73.55794411355204,14.461831507039676,3.89
BIHAR,SUPAUL,ssp245,2040,16.81,Low Risk,,43.23,Moderate,4.79,Low,0.0,Low,1.0526,9.67,0.8954428944322856,0.0,52.63,68.8,75.2676395816336,27.499007786270308,9.67
BIHAR,VAISHALI,ssp245,2040,5.64,Low Risk,,13.31,Low,2.79,Low,0.0,Low,1.0663,8.24,0.8301225251621815,0.0,53.32,71.5,67.79562102591456,13.0463333289933,8.24
MAHARASHTRA,AHILYANAGAR,ssp245,2040,10.51,Low Risk,,22.71,Low,7.33,Low,0.0,Low,1.0448,6.89,0.7473962287108193,0.0,52.24,87.2,84.74768567947076,18.1022591197739,6.89
MAHARASHTRA,AKOLA,ssp245,2040,15.35,Low Risk,,38.38,Moderate,5.47,Low,0.0,Low,1.0596,8.36,0.7567127658261263,0.0,52.98,122.9,77.79930903403285,17.234287537927685,8.36
MAHARASHTRA,AMRAVATI,ssp245,2040,16.28,Low Risk,,42.54,Moderate,3.98,Low,0.0,Low,1.0629,9.13,0.7620101286305321,0.0,53.14,92.2,72.23175989429913,21.40500985066739,9.13
MAHARASHTRA,BEED,ssp245,2040,15.08,Low Risk,,6.64,Low,13.77,Low,26.46,Moderate,1.0412,6.21,,0.0028201104573470307,50.89,33.3,69.24658008539728,16.246318132605534,6.21
MAHARASHTRA,BHANDARA,ssp245,2040,15.58,Low Risk,,43.72,Moderate,0.79,Low,0.0,Low,1.053,8.05,0.7647395908832557,0.0,52.65,71.8,60.29628607639144,15.546250260594595,8.05
MAHARASHTRA,BULDHANA,ssp245,2040,12.26,Low Risk,,29.16,Moderate,5.86,Low,0.0,Low,1.0447,6.53,0.7870864517159077,0.0,52.24,125.1,79.26428547142677,17.454355025134657,6.53
MAHARASHTRA,CHANDRAPUR,ssp245,2040,13.67,Low Risk,,37.34,Moderate,1.72,Low,0.0,Low,1.0533,8.53,0.7248515400621613,0.0,52.66,136.0,63.78290039086563,17.557847125421176,8.53
MAHARASHTRA,CHHATRAPATI SAMBHAJI NAGAR,ssp245,2040,9.04,Low Risk,,17.62,Low,8.2,Low,0.0,Low,1.0377,5.59,0.7599188599321671,0.0,51.89,106.7,88.01294298346808,16.527452309949823,5.59
MAHARASHTRA,DHARASHIV,ssp245,2040,13.99,Low Risk,,5.57,Low,12.95,Low,25.02,Moderate,1.0567,8.34,0.6848686118920853,0.002666143327750197,51.74,108.7,68.36470388825074,15.954740617343319,8.34
MAHARASHTRA,DHULE,ssp245,2040,13.23,Low Risk,,24.74,Low,8.14,Low,5.73,Low,1.0627,9.51,0.7052773813406716,0.0006111819169379927,52.85,115.7,79.21588236490359,16.88626932195667,9.51
MAHARASHTRA,GADCHIROLI,ssp245,2040,14.08,Low Risk,,39.44,Moderate,0.8,Low,0.0,Low,1.0271,5.47,0.8022818942864838,0.0,51.36,122.3,60.32885422299701,20.021723567069643,5.47
MAHARASHTRA,GONDIA,ssp245,2040,14.8,Low Risk,,41.96,Moderate,0.33,Low,0.0,Low,1.0431,7.13,0.7917816784647016,0.0,52.15,90.9,58.581655743088014,15.11519069550669,7.13
MAHARASHTRA,HINGOLI,ssp245,2040,10.18,Low Risk,,23.48,Low,5.61,Low,0.0,Low,1.0539,7.08,,0.0,52.7,33.3,78.32708599860209,18.544679935132223,7.08
MAHARASHTRA,JALGAON,ssp245,2040,11.59,Low Risk,,28.21,Moderate,4.91,Low,0.0,Low,1.0486,7.25,0.8006426241662723,0.0,52.43,110.0,75.71571240925368,17.830655254997293,7.25
MAHARASHTRA,JALNA,ssp245,2040,9.57,Low Risk,,21.56,Low,5.77,Low,0.0,Low,1.0346,4.98,0.7804320534070328,0.0,51.73,123.1,78.936450025703,19.32502354912383,4.98
MAHARASHTRA,KOLHAPUR,ssp245,2040,24.95,Low Risk,,65.47,High,5.31,Low,0.58,Low,1.0438,7.88,0.7825651446978341,6.192846807796946e-05,52.17,98.4,76.33719772422441,34.17717058054857,7.88
MAHARASHTRA,LATUR,ssp245,2040,5.3,Low Risk,,12.61,Low,2.53,Low,0.0,Low,1.0694,9.88,0.6791942232185022,0.0,53.47,124.6,66.79541444181554,16.41296727497196,9.88
MAHARASHTRA,MUMBAI,ssp245,2040,37.58,Moderate Risk,,97.36,Very High,10.0,Low,0.0,Low,1.0405,6.86,,0.0,52.02,33.3,135.6311205390101,30.14574431551269,6.86
MAHARASHTRA,MUMBAI SUBURBAN,ssp245,2040,38.2,Moderate Risk,,99.15,Very High,10.0,Low,0.0,Low,1.0451,7.45,,0.0,52.26,33.3,119.79771155926001,31.986353961994517,7.45
MAHARASHTRA,NAGPUR,ssp245,2040,14.62,Low Risk,,40.95,Moderate,0.82,Low,0.0,Low,1.0634,9.53,0.742697495222103,0.0,53.17,73.2,60.4271454816243,21.066173545103712,9.53
MAHARASHTRA,NANDED,ssp245,2040,6.57,Low Risk,,16.66,Low,2.12,Low,0.0,Low,1.0851,11.73,0.7173791607221105,0.0,54.26,135.1,65.2895191116852,19.742935564867746,11.73
MAHARASHTRA,NANDURBAR,ssp245,2040,14.78,Low Risk,,33.98,Moderate,8.26,Low,0.0,Low,1.0706,10.64,0.7052773813406716,0.0,53.53,115.7,88.21342756331782,18.758452033721824,10.64
MAHARASHTRA,NASHIK,ssp245,2040,18.99,Low Risk,,44.26,Moderate,10.0,Low,0.0,Low,1.0612,9.48,0.7620917340119711,0.0,53.06,117.5,94.73593883173581,21.92747916989996,9.48
MAHARASHTRA,PALGHAR,ssp245,2040,38.5,Moderate Risk,,100.0,Very High,10.0,Low,0.0,Low,1.057,9.37,0.800989811287991,0.0,52.85,102.6,124.55755027670828,34.88590617822292,9.37
MAHARASHTRA,PARBHANI,ssp245,2040,6.01,Low Risk,,15.13,Low,2.05,Low,0.0,Low,1.0504,6.97,0.7737777080800861,0.0,52.52,121.1,65.0033572534577,18.85806071776826,6.97
MAHARASHTRA,PUNE,ssp245,2040,16.5,Low Risk,,38.7,Moderate,8.44,Low,0.0,Low,1.0427,7.41,0.8150857104195772,0.0,52.14,82.2,88.88642526108308,21.510758545345464,7.41
MAHARASHTRA,RAIGAD,ssp245,2040,38.12,Moderate Risk,,98.92,Very High,10.0,Low,0.0,Low,1.041,7.24,0.8352134870158459,0.0,52.05,91.9,107.13019311156258,34.858669929826775,7.24
MAHARASHTRA,RATNAGIRI,ssp245,2040,59.27,High Risk,,100.0,Very High,28.88,Moderate,47.2,Moderate,1.0414,7.74,0.8278515418370596,0.005030090978798002,49.91,104.3,106.93013287160605,41.8889435410551,7.74
MAHARASHTRA,SANGLI,ssp245,2040,15.17,Low Risk,,18.47,Low,11.15,Low,16.0,Low,1.0451,7.6,0.7843440453211592,0.0017048887712129538,51.56,89.4,75.11606306879396,20.186689429018415,7.6
MAHARASHTRA,SATARA,ssp245,2040,18.89,Low Risk,,46.66,Moderate,7.3,Low,0.0,Low,1.0441,7.73,0.8314131809605563,0.0,52.2,72.3,84.65170224114223,25.11065738078056,7.73
MAHARASHTRA,SINDHUDURG,ssp245,2040,57.55,High Risk,,99.42,Very High,26.22,Moderate,45.27,Moderate,1.0433,8.08,0.810854793919475,0.004824905208968331,50.09,127.7,87.65723620692862,49.42761054969401,8.08
MAHARASHTRA,SOLAPUR,ssp245,2040,15.32,Low Risk,,3.29,Low,15.22,Low,29.47,Moderate,1.0459,7.33,0.7139089087645303,0.0031410395666671893,50.93,101.0,70.17455133660545,15.605039693823123,7.33
MAHARASHTRA,THANE,ssp245,2040,37.51,Moderate Risk,,97.18,Very High,10.0,Low,0.0,Low,1.0515,8.42,0.800989811287991,0.0,52.58,102.6,94.90457017673361,29.960597759495695,8.42
MAHARASHTRA,WARDHA,ssp245,2040,15.17,Low Risk,,40.62,Moderate,2.73,Low,0.0,Low,1.0723,10.35,0.7233064850171615,0.0,53.62,144.9,67.55438647091637,19.020240777471045,10.35
MAHARASHTRA,WASHIM,ssp245,2040,13.13,Low Risk,,33.59,Moderate,3.92,Low,0.0,Low,1.0549,7.42,0.7567127658261263,0.0,52.74,122.9,72.01751311325656,18.0616952703448,7.42
MAHARASHTRA,YAVATMAL,ssp245,2040,12.33,Low Risk,,31.79,Moderate,3.43,Low,0.0,Low,1.0764,10.64,0.7131334357791665,0.0,53.82,139.9,70.18516389635465,19.35511442356823,10.64
TELANGANA,ADILABAD,ssp245,2040,10.82,Low Risk,,29.3,Moderate,1.62,Low,0.0,Low,1.0871,12.37,0.6754068215688278,0.0,54.36,150.9,63.39916514886638,15.381998919926016,12.37
TELANGANA,BHADRADRI KOTHAGUDEM,ssp245,2040,10.6,Low Risk,,22.28,Low,4.04,Low,4.61,Low,1.0282,5.44,0.7507238268852348,0.0004913748511782573,51.19,169.8,65.55346199853442,18.805985602398334,5.44
TELANGANA,HANUMAKONDA,ssp245,2040,6.8,Low Risk,,19.42,Low,0.0,Low,0.0,Low,1.0866,10.49,,0.0,54.33,33.3,56.97461214217816,12.1806463996817,10.49
TELANGANA,HYDERABAD,ssp245,2040,12.41,Low Risk,,16.64,Low,7.35,Low,13.39,Low,1.0638,8.15,,0.0014267329283108054,52.39,33.3,64.78890755594104,10.490479695642719,8.15
TELANGANA,JAGTIAL,ssp245,2040,8.29,Low Risk,,23.69,Low,0.0,Low,0.0,Low,1.0983,12.42,,0.0,54.92,33.3,56.52785085840921,13.897764307596269,12.42
TELANGANA,JANGAON,ssp245,2040,5.01,Low Risk,,13.21,Low,1.1,Low,0.0,Low,1.106,10.97,0.7101129571596907,0.0,55.3,178.0,61.44095476302064,13.390037603622938,10.97
TELANGANA,JAYASHANKAR BHUPALPALLI,ssp245,2040,12.52,Low Risk,,35.76,Moderate,0.0,Low,0.0,Low,1.0481,7.7,,0.0,52.4,33.3,56.629187709775515,18.36890052210673,7.7
TELANGANA,JOGULAMBA GADWAL,ssp245,2040,10.23,Low Risk,,0.04,Low,11.55,Low,20.57,Low,1.0088,2.17,,0.0021920810135188412,49.47,33.3,69.75859558497035,12.131013728219546,2.17
TELANGANA,KAMAREDDY,ssp245,2040,7.56,Low Risk,,20.07,Low,1.52,Low,0.0,Low,1.115,13.92,0.7325368338161127,0.0,55.75,137.8,63.0119076693612,18.82179167203416,13.92
TELANGANA,KARIMNAGAR,ssp245,2040,9.86,Low Risk,,28.07,Moderate,0.09,Low,0.0,Low,1.105,11.31,0.6886242177751498,0.0,55.25,158.5,57.674451461493554,18.311848102204365,11.31
TELANGANA,KHAMMAM,ssp245,2040,4.18,Low Risk,,11.93,Low,0.0,Low,0.0,Low,1.0498,7.69,0.7507238268852348,0.0,52.49,169.8,56.969480711520006,14.835850456056473,7.69
TELANGANA,KUMURAM BHEEM,ssp245,2040,16.28,Low Risk,,44.31,Moderate,2.2,Low,0.0,Low,1.0531,8.63,0.7445556435320277,0.0,52.65,157.4,65.57282106578107,18.72643069920676,8.63
TELANGANA,MAHABUBABAD,ssp245,2040,4.52,Low Risk,,12.92,Low,0.0,Low,0.0,Low,1.066,8.77,,0.0,53.3,33.3,57.186021501336725,12.988570886977627,8.77
TELANGANA,MAHBUBNAGAR,ssp245,2040,1.41,Low Risk,,0.1,Low,3.94,Low,0.0,Low,1.0429,4.36,,0.0,52.14,33.3,72.07168818688754,12.268038697930585,4.36
TELANGANA,MANCHERIAL,ssp245,2040,13.44,Low Risk,,38.17,Moderate,0.23,Low,0.0,Low,1.0569,8.72,,0.0,52.84,33.3,58.20040961756747,17.09855554924974,8.72
TELANGANA,MEDAK,ssp245,2040,7.02,Low Risk,,20.05,Low,0.0,Low,0.0,Low,1.1124,12.05,,0.0,55.62,33.3,56.82473992589437,17.752004315027115,12.05
TELANGANA,MEDCHAL-MALKAJGIRI,ssp245,2040,6.5,Low Risk,,18.51,Low,0.07,Low,0.0,Low,1.0781,9.58,0.7243652125199844,0.0,53.9,147.9,57.5957929516167,12.377294983027593,9.58
TELANGANA,MULUGU,ssp245,2040,11.96,Low Risk,,34.16,Moderate,0.0,Low,0.0,Low,1.0334,6.29,0.7426913128958859,0.0,51.67,144.1,56.62665774800138,17.161699508548324,6.29
TELANGANA,NAGARKURNOOL,ssp245,2040,13.84,Low Risk,,3.18,Low,13.27,Low,26.94,Moderate,1.0322,3.79,0.7470164775848502,0.002871650937588778,49.92,156.5,66.6633879665459,15.59093583780541,3.79
TELANGANA,NALGONDA,ssp245,2040,3.4,Low Risk,,6.88,Low,2.84,Low,0.0,Low,1.0679,7.83,0.7473814831839825,0.0,53.4,196.9,67.97653456616497,18.03634888856659,7.83
TELANGANA,NARAYANPET,ssp245,2040,1.98,Low Risk,,1.52,Low,4.14,Low,0.0,Low,1.0339,4.59,0.7072093698713573,0.0,51.7,150.0,72.81597712937034,13.886088208552879,4.59
TELANGANA,NIRMAL,ssp245,2040,7.36,Low Risk,,20.81,Low,0.21,Low,0.0,Low,1.1053,13.84,,0.0,55.26,33.3,58.13002158609425,16.831907505957968,13.84
TELANGANA,NIZAMABAD,ssp245,2040,5.91,Low Risk,,16.9,Low,0.0,Low,0.0,Low,1.1166,14.79,0.7325368338161127,0.0,55.83,137.8,57.17671291207334,17.70504934372856,14.79
TELANGANA,PEDDAPALLI,ssp245,2040,10.14,Low Risk,,28.8,Moderate,0.16,Low,0.0,Low,1.0751,9.93,0.6886242177751498,0.0,53.76,158.5,57.944549832790756,14.435549777532035,9.93
TELANGANA,RAJANNA SIRCILLA,ssp245,2040,6.05,Low Risk,,17.28,Low,0.0,Low,0.0,Low,1.1274,13.99,,0.0,56.37,33.3,52.724203751886165,13.373542441404684,13.99
TELANGANA,RANGA REDDY,ssp245,2040,3.87,Low Risk,,8.4,Low,2.67,Low,0.0,Low,1.0564,6.76,0.7243652125199844,0.0,52.82,147.9,67.31126914048258,16.25889379071304,6.76
TELANGANA,SANGAREDDY,ssp245,2040,6.87,Low Risk,,18.25,Low,1.39,Low,0.0,Low,1.0884,10.8,0.7341492387983699,0.0,54.42,136.0,62.551247264813966,18.03752213661321,10.8
TELANGANA,SIDDIPET,ssp245,2040,5.32,Low Risk,,15.21,Low,0.0,Low,0.0,Low,1.1179,11.52,,0.0,55.9,33.3,57.34504241337853,13.485052882681305,11.52
TELANGANA,SURYAPET,ssp245,2040,3.13,Low Risk,,6.22,Low,2.72,Low,0.0,Low,1.0881,9.53,0.7101129571596907,0.0,54.4,178.0,67.5145268112767,15.68676301041275,9.53
TELANGANA,VIKARABAD,ssp245,2040,11.38,Low Risk,,8.97,Low,9.61,Low,16.27,Low,1.0506,6.83,0.7341492387983699,0.001733894398722059,51.84,136.0,68.95878942936456,14.491373484102809,6.83
TELANGANA,WANAPARTHY,ssp245,2040,7.6,Low Risk,,1.21,Low,8.28,Low,14.25,Low,1.0191,2.32,,0.0015192459406651673,50.29,33.3,66.98773652203107,13.031302236990298,2.32
TELANGANA,WARANGAL,ssp245,2040,5.97,Low Risk,,16.12,Low,0.94,Low,0.0,Low,1.0747,9.45,,0.0,53.74,33.3,60.852035093366254,12.238021996079276,9.45
TELANGANA,YADADRI BHUVANAGIRI,ssp245,2040,5.16,Low Risk,,13.22,Low,1.52,Low,0.0,Low,1.0921,10.0,,0.0,54.6,33.3,63.03007006152797,14.701451483360486,10.0
