state,district,annual_rainfall,mean_temperature,mean_humidity,mean_soil_moisture,year,rainfall_anomaly,spi3,spi6,rx1day,rain_p95,rain_p99,cdd,cwd,rx3day,base_mean_pet_x,base_mean_et_x,base_mean_solar_x,base_mean_lai_x,temperature_anomaly,humidity_anomaly,soil_moisture_anomaly,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,water_availability_index,soil_moisture_deficit,annual_rainfall_change_pct,state_code,district_code,mean_solar,mean_pet,mean_et,mean_lai,base_mean_pet_y,base_mean_et_y,base_mean_solar_y,base_mean_lai_y,pet_anomaly,et_anomaly,solar_anomaly,lai_anomaly,predicted_sm_anomaly,predicted_ndvi_anomaly,predicted_ndwi_anomaly,soil_moisture_stress_class,water_security_index,scenario
BIHAR,ARARIA,1871.6638888459809,24.141728056801707,57.278850178435086,0.1954805151055646,2040,168.81713884598065,-0.16405570454815036,-0.14765013409333533,72.53357183087674,24.43351023493064,50.477718937859,63.22353341586967,32.86071708147101,119.68039352094661,47.05855104639397,13.918573322976757,16.60792111771469,1.1362507365119927,1.7181666923894,2.5453374571918133,-0.022334377095325892,11.7,0.8,0.1,1.0552,0.01163729,9.91,0,4,17.4677,4.0457,15.764727398041199,1.1444757744611984,47.05855104639397,13.918573322976757,16.60792111771469,1.1362507365119927,-43.012851046393976,1.846154075064442,0.8597788822853119,0.008225037949205705,-0.01163729,5.2125892652967216e-05,0.001368564,Moderate,46.81,ssp585
BIHAR,ARWAL,1082.2109795840458,,,0.15003887539192573,2040,45.43760458404575,0.1448490457595144,0.13036414118356296,62.83281668885914,17.516461532331515,33.92438324794101,66.69724073085075,23.595338580537224,103.67414753661758,49.68653234068274,10.666149311568791,18.648079216962962,0.8619363980124897,,,-0.01865481478661495,33.3,3.6,0.5,1.0188,0.010323635,4.38,0,5,17.6143,4.1631,12.381735509462573,1.0249070194669148,49.68653234068274,10.666149311568791,18.648079216962962,0.8619363980124897,-45.52343234068274,1.7155861978937814,-1.0337792169629623,0.1629706214544251,-0.010323635,0.003309522044363043,-0.02028065,Moderate,44.06,ssp585
BIHAR,AURANGABAD,1194.080735383755,26.846196115016948,50.627277638114144,0.15290801847201765,2040,32.374860383754736,0.5655422931455152,0.5089880638309636,59.08230585809687,18.215466198304647,36.263011160548274,64.23918560602364,30.102088808682097,97.48580466585983,51.27402764493268,10.114258445595524,18.70790846201534,0.794099277314118,1.5069482326507682,1.5639197059627463,-0.02222618322212651,62.3,9.3,1.6,1.002,0.010955458,2.79,0,6,17.6642,4.355,12.62894535902845,1.0559133728866703,51.27402764493268,10.114258445595524,18.70790846201534,0.794099277314118,-46.91902764493268,2.514686913432925,-1.0437084620153385,0.2618140955725523,-0.010955458,0.003056217401203095,-0.020534353,Moderate,42.94,ssp585
BIHAR,BANKA,1395.4703874988122,,,0.16784152524641968,2040,73.24013749881217,0.4350146822040706,0.3915132139836635,71.45327276053995,20.790953793553083,42.11168915198398,71.22394178534822,14.50154399631004,117.89790005489091,47.507531801877064,10.523289808338818,17.640967227139893,0.7267600585348504,,,-0.025007763703426573,33.3,3.6,0.5,1.0185,0.013066394,5.54,0,7,17.6604,4.174,12.55208381569973,1.093021473085146,47.507531801877064,10.523289808338818,17.640967227139893,0.7267600585348504,-43.333531801877065,2.0287940073609114,0.019432772860106695,0.3662614145502956,-0.013066394,0.0014294804192565797,-0.021930775,Moderate,43.14,ssp585
BIHAR,BEGUSARAI,1222.5977546941128,27.45645162794326,54.97557977322518,0.1548454222693114,2040,95.42912969411266,-0.013129984321330187,-0.01181698588919717,60.76386985590609,17.853126243618938,36.97532081503988,65.39939511600998,18.946783870788007,100.26038526224504,46.12255224623095,9.94390026266368,17.859561945717992,0.7829063161001812,1.6667446527216263,2.4303127989463675,-0.015859654209619923,83.0,14.7,2.9,1.0525,0.007182,8.47,0,9,17.5701,4.391,14.758543267877652,1.1468028987424408,46.12255224623095,9.94390026266368,17.859561945717992,0.7829063161001812,-41.731552246230954,4.814643005213972,-0.2894619457179921,0.36389658264225955,-0.007182,0.0034753388028401708,-0.013781775,Low,47.99,ssp585
BIHAR,BHAGALPUR,1450.4134536691429,27.540837506453208,56.447956249133064,0.1690995781346337,2040,90.59345366914279,-0.16831929931825151,-0.15148736938642637,66.49469477906949,20.213158510549412,39.42309502789729,63.03789159049849,21.057938268757567,109.71624638546466,44.76230788463144,10.517372403745627,17.23867478042297,0.7268654002306302,1.7568997244040296,2.400405911334758,-0.0181050729707485,86.1,15.6,3.1,1.0369,0.008324312,6.66,0,11,17.6003,4.4068,15.323954263715464,1.2058974553653437,44.76230788463144,10.517372403745627,17.23867478042297,0.7268654002306302,-40.35550788463144,4.806581859969837,0.3616252195770322,0.4790320551347135,-0.008324312,0.00246618226896799,-0.014269917,Low,46.92,ssp585
BIHAR,BHOJPUR,1011.3168872459955,26.924765586853038,50.81393750517194,0.14324441757685066,2040,39.590637245995396,-0.12666240089397446,-0.11399616080457703,56.56945563309811,14.967031645079949,36.59135623005535,74.88411444797704,17.398107270958477,93.33960179461188,49.87453019654776,10.113042982076408,18.563769278599842,0.8279019098980105,1.4960068563620375,1.52434899237646,-0.016886038186194514,64.8,9.9,1.7,1.0194,0.008920142,4.07,0,13,17.5785,4.3415,11.94316172358736,0.9478959865375751,49.87453019654776,10.113042982076408,18.563769278599842,0.8279019098980105,-45.533030196547756,1.8301187415109528,-0.9852692785998443,0.11999407663956463,-0.008920142,0.003587096780719461,-0.018018464,Low,44.74,ssp585
BIHAR,BUXAR,994.3477575485879,,,0.14869102419757674,2040,27.27038254858775,-0.25288685887152756,-0.2275981729843748,53.1653409902311,14.899668431552021,33.573670428490466,70.80964376347177,21.861830074001148,87.72281263388132,50.506003965348924,10.511114164868959,18.589669389090623,0.900445740254253,,,-0.018960045872324183,33.3,3.6,0.5,1.0073,0.010435338,2.82,0,15,17.5711,4.1529,11.69009388904909,0.9902842398721902,50.506003965348924,10.511114164868959,18.589669389090623,0.900445740254253,-46.35310396534892,1.178979724180131,-1.0185693890906222,0.08983849961793722,-0.010435338,0.004609853607757073,-0.01497192,Moderate,43.35,ssp585
BIHAR,DARBHANGA,1283.4911013740016,,,0.15726740281968285,2040,102.64935137400137,0.3167168169950285,0.28504513529552566,72.18193863288266,17.715291696799774,39.48473672838193,74.99373247752965,18.89738148028589,119.10019874425639,48.80305528437219,10.497023899262947,17.606245907907052,0.869832663862743,,,-0.02264884366273941,33.3,3.6,0.5,1.0431,0.011309435,8.69,0,18,17.4927,4.1344,12.738200509767287,1.1300904060506323,48.80305528437219,10.497023899262947,17.606245907907052,0.869832663862743,-44.66865528437219,2.24117661050434,-0.11354590790705288,0.2602577421878892,-0.011309435,0.002851109017648313,-0.02199198,Moderate,44.96,ssp585
BIHAR,GAYA,1217.227871693465,26.846196115016948,50.627277638114144,0.14961149507775706,2040,51.24162169346487,0.4739668808318043,0.4265701927486239,58.31985849215512,18.80958880116167,36.12997753335449,62.12545382421323,20.444869967075682,96.22776651205594,50.73159649932754,10.13253648390816,18.653713223551055,0.8057272554774525,1.5069482326507682,1.5639197059627463,-0.019499050678269087,62.3,9.3,1.6,1.0175,0.0106874835,4.39,0,22,17.6821,4.3594,12.614476231651269,1.0608055469307718,50.73159649932754,10.13253648390816,18.653713223551055,0.8057272554774525,-46.372196499327536,2.481939747743109,-0.9716132235510564,0.2550782914533193,-0.0106874835,0.003484363235154268,-0.019996906,Moderate,43.73,ssp585
BIHAR,GOPALGANJ,1110.062530630693,26.847379525502532,52.50464893782952,0.14567592313052216,2040,43.763780630692786,-0.5174666173627294,-0.4657199556264564,76.78730110827502,15.576094839512344,37.72971211102773,72.9275776788082,14.463145715465064,126.69904682865378,51.20313503042417,8.953419264557217,18.175664331110827,0.8116239191134841,1.532389730215084,1.6934390568425712,-0.01706201162731304,62.4,9.3,1.6,1.0194,0.009500522,4.1,0,24,17.4461,4.3014,11.954019457518468,0.9471071246447652,51.20313503042417,8.953419264557217,18.175664331110827,0.8116239191134841,-46.90173503042417,3.000600192961251,-0.7295643311108257,0.13548320553128113,-0.009500522,0.0025927601595016362,-0.014967541,Low,44.45,ssp585
BIHAR,JAMUI,1322.970350477224,27.596755497985413,54.67688150952924,0.1511518191499799,2040,74.88285047722384,0.16340879583263196,0.14706791624936877,72.4383130460226,18.53287716972843,40.825952429625644,61.27254060127781,14.161375038858235,119.52321652593729,48.25503305466191,10.82433625689537,18.095221296860384,0.8581867948146154,1.6589224470986224,2.36049719524857,-0.022599663854521657,88.2,16.2,3.3,1.0237,0.012407829,6.0,0,31,17.6704,4.4298,14.932818462739023,1.1408374347782864,48.25503305466191,10.82433625689537,18.095221296860384,0.8581867948146154,-43.82523305466191,4.108482205843654,-0.42482129686038306,0.282650639963671,-0.012407829,0.0005209996665354012,-0.013610739,Moderate,42.98,ssp585
BIHAR,JEHANABAD,1087.5741598928591,,,0.1428287291942775,2040,58.5887848928591,0.08003978509121729,0.07203580658209556,66.41607252857655,17.348337141399632,36.854947649712344,63.60092086846514,15.32051434680948,109.5865196721513,50.721155265693234,10.205539504675794,18.586319352714174,0.8198974456567841,,,-0.016915433991713708,33.3,3.6,0.5,1.0306,0.008277069,5.69,0,34,17.618,4.164,12.476813821477394,1.0251964371216715,50.721155265693234,10.205539504675794,18.586319352714174,0.8198974456567841,-46.55715526569323,2.2712743168016,-0.9683193527141754,0.2052989914648874,-0.008277069,0.001556555470453308,-0.020212552,Low,45.73,ssp585
BIHAR,KAIMUR (BHABUA),1146.5753162261165,,,0.13905300137676266,2040,20.935691226116287,0.21818728524919842,0.1963685567242786,58.53621042785443,16.93839860869427,34.45600710604617,66.33306492612643,27.90978954941198,96.5847472059598,52.281340565961436,10.860536411665988,18.639493691155163,0.9611596307136246,,,-0.020634155890381024,33.3,3.6,0.5,0.9968,0.009627652,1.86,0,36,17.6415,4.1696,12.614033327077044,1.0916360987949194,52.281340565961436,10.860536411665988,18.639493691155163,0.9611596307136246,-48.11174056596143,1.7534969154110556,-0.9979936911551626,0.13047646808129476,-0.009627652,0.0032065789938461207,-0.01947618,Low,42.92,ssp585
BIHAR,KATIHAR,1646.2108970828883,27.540837506453208,56.447956249133064,0.1803867750569493,2040,87.01039708288818,0.10582311981052699,0.09524080782947428,65.65266775426252,21.810425037505023,41.832804715509255,61.357278630821426,21.25194712851372,108.32690179453316,44.458502479295255,12.86772216758912,16.697050084133455,0.9583697991588466,1.7568997244040296,2.400405911334758,-0.022213419418262232,86.1,15.6,3.1,1.0239,0.011639874,5.58,0,39,17.5639,4.3977,15.670619985624972,1.352507288075991,44.458502479295255,12.86772216758912,16.697050084133455,0.9583697991588466,-40.060802479295255,2.802897818035852,0.8668499158665455,0.3941374889171444,-0.011639874,0.0012928604145342637,-0.015387704,Moderate,44.74,ssp585
BIHAR,KHAGARIA,1328.5413882197322,27.45645162794326,54.97557977322518,0.16440773467436123,2040,99.85513821973205,0.08440868543761598,0.07596781689385439,74.08075029375279,17.825647467445812,38.02279062508334,64.93186012357006,19.66546119297819,122.2332379846921,46.64138113640292,11.393103985343254,17.453620723408797,0.8643590415248931,1.6667446527216263,2.4303127989463675,-0.020155638302184493,83.0,14.7,2.9,1.0436,0.010533536,8.13,0,40,17.5727,4.3917,15.109591467235184,1.1758066829901004,46.64138113640292,11.393103985343254,17.453620723408797,0.8643590415248931,-42.24968113640292,3.71648748189193,0.11907927659120432,0.3114476414652073,-0.010533536,0.001551578736617239,-0.013610739,Moderate,45.77,ssp585
BIHAR,KISHANGANJ,2345.584487633723,,,0.2180693719967608,2040,170.59986263372275,-1.42251770994058,-1.2802659389465219,87.82873027526199,29.866208425915133,54.352840160661906,63.10631583205401,33.26775564909725,144.91740495418227,47.925028379595,13.021418369244829,16.17800150560288,0.9948924974530019,,,-0.028878899087773958,33.3,3.6,0.5,1.0344,0.014690123,7.84,0,42,17.4705,4.1292,14.82225011899816,1.1425145830630319,47.925028379595,13.021418369244829,16.17800150560288,0.9948924974530019,-43.795828379595,1.8008317497533302,1.2924984943971225,0.14762208561002998,-0.014690123,0.002394283543514567,-0.022848394,Moderate,44.98,ssp585
BIHAR,LAKHISARAI,1255.027362607385,,,0.16140050251362445,2040,95.06223760738477,0.21991476747281036,0.19792329072552933,67.45322876188334,18.834429921193934,37.61689365707918,62.13693232569548,18.16003408630253,111.2978274571075,48.36889125017145,10.906015858527828,18.076078629755813,0.8805050519363627,,,-0.016920046238676895,33.3,3.6,0.5,1.0491,0.007027482,8.2,0,45,17.6176,4.1639,13.637606449933337,1.1096328323131042,48.36889125017145,10.906015858527828,18.076078629755813,0.8805050519363627,-44.20499125017145,2.7315905914055083,-0.4584786297558132,0.22912778037674142,-0.007027482,0.0023328370243362985,-0.02183571,Low,48.1,ssp585
BIHAR,MADHEPURA,1441.6869355245303,,,0.16999237047848123,2040,102.99793552453015,-0.22073233069253548,-0.19865909762328196,69.65463610686426,19.082593860689943,41.362666919101656,64.73651348164283,17.135148737357596,114.93014957632602,46.76756465943026,13.787539287859628,17.064204094689472,1.1259465116345826,,,-0.024139794888783195,33.3,3.6,0.5,1.0351,0.0109078195,7.69,0,47,17.5339,4.1441,13.081330184053817,1.1482615391370308,46.76756465943026,13.787539287859628,17.064204094689472,1.1259465116345826,-42.62346465943026,-0.7062091038058114,0.46969590531052674,0.02231502750244818,-0.0109078195,0.002193317820061331,0.0008762204,Moderate,45.34,ssp585
BIHAR,MADHUBANI,1401.7298899012326,27.04881186617746,55.507222636217,0.1695859207234646,2040,117.47988990123238,0.2088561737488243,0.18797055637394186,76.80213348625236,19.79178068342741,39.35171752687748,74.08887588526918,22.31603519982908,126.72352025231639,49.80275423850543,10.55453072049921,17.26702265932034,0.8971096424062469,1.5954428944322856,2.5377024763096827,-0.024152550172167126,68.8,10.9,2.0,1.0452,0.011692619,9.15,0,48,17.4559,4.3232,15.013151067184538,1.258502028703768,49.80275423850543,10.55453072049921,17.26702265932034,0.8971096424062469,-45.47955423850543,4.458620346685327,0.18887734067966022,0.36139238629752113,-0.011692619,0.0019683635655389914,-0.014573759,Moderate,45.37,ssp585
BIHAR,MUNGER,1321.5125607999807,,,0.1602522110978208,2040,92.39318579998077,0.16178109908348656,0.1456029891751379,77.2808240524383,17.758030354193693,41.11638755399049,63.5130244505019,20.792651692451503,127.5133596865232,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,,,-0.018268644731707185,33.3,3.6,0.5,1.0421,0.009887473,7.52,0,57,17.6091,4.1619,13.428202086723287,1.148669127469533,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,-40.72537224787707,2.989177371413298,-0.10548422719557138,0.29835446059359694,-0.009887473,0.0013513301872272504,-0.02199198,Low,45.94,ssp585
BIHAR,MUZAFFARPUR,1151.6462802449764,,,0.1504746344867429,2040,77.65853024497629,-0.2779834368590387,-0.25018509317313486,72.94538182596582,16.547894478230578,35.7851206544994,68.98500524722715,16.591879706333025,120.3598800128436,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,,,-0.01398037962861189,33.3,3.6,0.5,1.047,0.0074605867,7.23,0,58,17.4837,4.1323,12.690437393447786,1.0882313452943522,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,-45.19485577278276,2.817723710160859,-0.4813765749031056,0.21495411453970492,-0.0074605867,0.0028367427166112653,-0.022163015,Low,47.39,ssp585
BIHAR,NALANDA,1122.6240790410577,,,0.16395911550501774,2040,82.31695404105768,0.058793402616599114,0.0529140623549392,54.730237385182306,17.000662339072132,34.28662713559085,66.18687198098256,18.497582898960427,90.3048916855508,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,,,-0.017236328772980637,33.3,3.6,0.5,1.0467,0.009638676,7.91,0,61,17.6103,4.1622,13.307289413063831,1.050777382398312,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,-45.07036093984273,2.653470746509294,-0.8089290127772557,0.1975840115944315,-0.009638676,0.004325879912390391,-0.02159752,Low,46.46,ssp585
BIHAR,NAWADA,1229.9627397710692,,,0.16157344944304505,2040,73.39386477106905,0.327174445306911,0.2944570007762199,62.90373139255339,17.786391609332203,37.56194916422327,62.61715096309304,15.481373176032792,103.79115679771309,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,,,-0.018591486264551527,33.3,3.6,0.5,1.0334,0.010605524,6.35,0,67,17.6623,4.1745,13.59699996882483,1.0909282238947156,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,-45.28300843590327,2.7432143492329626,-0.800741563367513,0.1809323016989942,-0.010605524,0.00306467708512559,-0.021336222,Moderate,45.11,ssp585
BIHAR,PASHCHIM CHAMPARAN,1548.0635514002133,26.819943335321227,52.7015282338487,0.1636263598094203,2040,85.3316764002133,0.11411159078271317,0.10270043170444186,84.02715576018437,21.679795814552236,45.37884626288747,69.09950815974449,20.455844338052852,138.6448070043042,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,1.5746807422902982,2.0516632420937384,-0.01875001483030807,61.5,9.1,1.6,1.0297,0.008446212,5.83,0,72,17.3579,4.277,12.85662643075721,1.1207864072767342,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,-46.9331828203017,3.1279398716388727,-0.146131297538723,-0.11433793830025119,-0.008446212,0.0012141758621284932,0.024781283,Low,46.32,ssp585
BIHAR,PATNA,1096.638668798013,27.131410088804046,52.49198180925293,0.14406931618180094,2040,75.12091879801308,-0.07356437741383347,-0.06620793967245013,54.25121092467536,15.439789348244796,33.36057135087666,74.56590265318955,19.646417985236237,89.51449802571435,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,1.5301225251621815,1.8513607119766249,-0.016724889181801362,71.5,11.6,2.1,1.0427,0.00865143,7.35,0,73,17.5761,4.361,12.331557380210821,0.968605917219127,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,-41.91816820068556,3.0229492896852577,-0.7782793018843499,0.23881596148792106,-0.00865143,0.004485496520059928,-0.014605481,Low,46.13,ssp585
BIHAR,PURBA CHAMPARAN,1303.2013614888467,26.847379525502532,52.50464893782952,0.15828225769603108,2040,69.16498648884676,-0.39504884639316595,-0.35554396175384934,71.5300365150483,18.312896354220353,42.77481020891535,69.94097351605336,17.122963378751578,118.02456024982968,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,1.532389730215084,1.6934390568425712,-0.01922752083712594,62.4,9.3,1.6,1.027,0.009873996,5.6,0,76,17.4159,4.2939,12.128076943166901,1.0881730697026923,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,-46.46637053849239,2.3692939595939073,-0.4935871479139635,0.21631584910504553,-0.009873996,0.0032538889747678094,-0.01492273,Low,45.11,ssp585
BIHAR,PURNIA,1667.7355793308186,27.540837506453208,56.447956249133064,0.184793526635057,2040,110.15070433081847,0.020172825375887993,0.018155542838299194,67.54456406584619,22.874306954309347,40.431877515384436,58.76896429474563,28.881492688978526,111.4485307086462,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,1.7568997244040296,2.400405911334758,-0.0222545340798324,86.1,15.6,3.1,1.0346,0.010293675,7.07,0,77,17.5345,4.3903,16.934375807054423,1.4269516158976652,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,-41.694615840419075,3.313675423472098,0.7709493926838071,0.325169299675067,-0.010293675,0.0014234200085904527,-0.015620322,Moderate,46.16,ssp585
BIHAR,ROHTAS,1149.1556892313395,,,0.14593433942432935,2040,26.173939231339457,0.2831464196399353,0.2548317776759418,55.07095069699403,15.969072836046777,34.332780621983055,65.65987344869988,31.720060897569816,90.86706865004015,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,,,-0.020363313915850518,33.3,3.6,0.5,1.0012,0.008852738,2.33,0,82,17.6463,4.1707,12.837341076103733,1.1025682310573846,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,-45.910187887088625,1.266032966046149,-1.0113422299710315,0.10756457504823214,-0.008852738,0.003221002089857879,-0.017114477,Low,43.99,ssp585
BIHAR,SAHARSA,1384.492273347128,,,0.1629462681453789,2040,106.60164834712785,-0.17648958575421933,-0.1588406271787974,74.74025633060887,19.071113402168585,39.1442061541193,64.48442270410469,17.924347224904142,123.32142294550464,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,,,-0.025197060158516405,33.3,3.6,0.5,1.0374,0.014240615,8.34,0,83,17.5268,4.1425,13.40411903732763,1.1269356127546872,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,-43.30583978233958,1.6070431256624325,0.21903086790603865,0.18294036271079805,-0.014240615,0.0021899739815224336,-0.02206008,Moderate,43.13,ssp585
BIHAR,SAMASTIPUR,1217.4932831852395,,,0.14909326033085926,2040,95.7710331852396,0.0487307911428043,0.04385771202852387,65.73796898722632,17.056928945307213,37.48392923349247,64.73210036556766,18.42016775627443,108.46764882892343,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,,,-0.015208975752162391,33.3,3.6,0.5,1.0539,0.00647605,8.54,0,84,17.5347,4.1443,13.187200385002406,1.086694491982661,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,-44.198317580683145,2.9078612420258114,-0.3417849293603439,0.2099483827667864,-0.00647605,0.0024303744790324803,-0.022163015,Low,48.35,ssp585
BIHAR,SARAN,1050.2154163074463,,,0.13893404732742423,2040,51.48554130744629,-0.5516017727931963,-0.49644159551387673,68.22847541032782,14.47956100520595,34.98421747661996,72.83180104414022,14.602613688583734,112.5769844270409,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,,,-0.01433495808378012,33.3,3.6,0.5,1.0315,0.008291396,5.16,0,87,17.5159,4.1399,12.05808267973035,0.9873927078997828,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,-44.84044295250182,2.954141570415583,-0.7756667562298603,0.2122804664294311,-0.008291396,0.0017154384859280477,-0.020771222,Low,45.61,ssp585
BIHAR,SHEIKHPURA,1179.0932822594734,,,0.16995646095239966,2040,91.36653225947346,0.19489682367603814,0.17540714130843432,55.89651143884487,18.09913382030126,37.111041909879376,64.98010679994533,19.888083981579292,92.22924387409402,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,,,-0.01840827838699498,33.3,3.6,0.5,1.0486,0.011113983,8.4,0,89,17.6217,4.1649,13.273756612360092,1.0978793723185478,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,-45.57988505203776,2.8005399605549446,-0.676251894317577,0.30337857006520064,-0.011113983,0.004481111340216337,-0.02253124,Moderate,45.89,ssp585
BIHAR,SHEOHAR,1236.8011918864197,,,0.15788522089346668,2040,77.17156688641961,0.05135417993636379,0.046218761942727414,75.96629748866994,17.547109905387877,42.020534554146096,74.38344344842747,12.960639629255356,125.3443908563054,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,,,-0.01810198511734386,33.3,3.6,0.5,1.0362,0.0075874818,6.65,0,90,17.436,4.121,13.103105283824146,1.0772544475746517,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,-45.37300131833451,2.0798690436500333,-0.43279344253231145,0.08435405260385231,-0.0075874818,0.0010375415772174872,-0.01661591,Low,47.0,ssp585
BIHAR,SITAMARHI,1342.1969804195746,27.225829568174156,54.990156784220495,0.16569744992762825,2040,96.70685541957454,0.1271948829385625,0.11447539464470623,70.31099989789334,19.921162158125195,39.97472111108476,72.33259919891711,17.25320864725888,116.013149831524,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,1.6373498506016275,2.296811916302495,-0.021382136632066995,74.7,12.4,2.3,1.0393,0.010753176,7.76,0,93,17.4252,4.3326,14.56370261456449,1.1499326046727756,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,-45.38354783850831,3.85661771789907,-0.2805968274500401,0.19652339182147915,-0.010753176,0.0022538525173949,-0.0144307045,Moderate,45.48,ssp585
